HY_id|HY_cod_postal|HY_provincia|HY_descripcion|HY_distribucion|HY_tipo|HY_antiguedad|HY_metros_utiles|HY_metros_totales|HY_num_banos|HY_cert_energ|HY_num_terrazas|HY_ascensor|HY_trastero|HY_num_garajes|HY_precio|HY_precio_anterior|IDEA_area|IDEA_poblacion|IDEA_densidad|IDEA_pc_1960|IDEA_pc_1960_69|IDEA_pc_1970_79|IDEA_pc_1980_89|IDEA_pc_1990_99|IDEA_pc_2000_10|IDEA_pc_comercio|IDEA_pc_industria|IDEA_pc_oficina|IDEA_pc_otros|IDEA_pc_residencial|IDEA_pc_trast_parking|IDEA_ind_tienda|IDEA_ind_turismo|IDEA_ind_alimentacion|IDEA_ind_riqueza|IDEA_rent_alquiler|IDEA_ind_elasticidad|IDEA_ind_liquidez|IDEA_unitprice_sale_residential|IDEA_price_sale_residential|IDEA_stock_sale_residential|IDEA_demand_sale_residential|IDEA_unitprice_rent_residential|IDEA_price_rent_residential|IDEA_stock_rent_residential|IDEA_demand_rent_residential|GA_page_views|GA_mean_bounce|GA_exit_rate|GA_quincena_ini|GA_quincena_ult
6083205|30870|Murcia|"Piso de tres dormitorios y dos cuartos de baño. Se encuentra en la primera planta de un edificio de cuatro alturas sobre rasante y una bajo rasante, el cual dispone de ascensor. Situado en la localidad de Mazarron, provincia de Murcia.
La vivienda está distribuida en tres dormitorios, dos cuartos de baño, salón-comedor, cocina, balcones y vestíbulo.
 Cuenta con puerta de entrada de normal, ventanas de aluminio correderas lacado en blanco con acristalamiento sencillo, persianas de plástico, carpintería interior de madera, pintura lisa, solados de gres y baños con sanitarios de porcelana vitrificada, todo ello en buen estado de conservación. 
Se encuentra en el centro de una zona residencial, rodeado por viviendas de similares características. Edificio de cuatro alturas sobre rasante y una bajo rasante, el cual dispone de ascensor.
Cuenta con fácil acceso por carretera (RM-607) y líneas de autobús interurbanas, próximo a la Plaza Miguel Ángel Blanco y junto a las zonas más comerciales y transitadas de la localidad. A su alrededor podemos encontrar supermercados, hoteles y restaurantes. Mazarron se emplaza en una amplia bahía abierta al Mediterráneo. Su costa ha sido frecuentada por comerciantes fenicios, por pescadores de todas las épocas y por los antiguos mineros, que encontraban en ella alivio a sus duros días de trabajo. Uno de los destinos de sol y playa más completos de la Región. Mazarron está asentada en una amplia bahía abierta al Mediterráneo, con 35 km de litoral. Consta de dos núcleos urbanos importantes: el puerto y la capital del municipio, a 5 km de la costa. El nombre de Mazarron está unido desde su origen a la riqueza minera de sus sierras ricas en plomo, zinc, plata, hierro, alumbre y almagre. Ya en épocas fenicia, púnica y romana se realizaron trabajos inmensos de explotaciones mineras, dejando abundantes restos arqueológicos. Los árabes también se asentaron en la zona, atraídos por la abundancia de minerales."|La vivienda está distribuida en tres dormitorios, dos cuartos de baño, salón-comedor, cocina, balcones y vestíbulo.|Piso|2006||99.98|2||2|1|0|0|65200|72500|31018.61|21037|0.68|0.02|0.02|0.07|0.1|0.13|0.66|0.03|0|0|0.12|0.56|0.28|0.2|0.7|0.1|0.11|4.38|2.5|0|986.56|95329.76|1083|49.39|4.1|385.14|33|52.81|744|17.86|12.78|1|47
6083265|30700|Murcia|||Garaje|||51.51|0||0|0|0|0|13700||||||||||||||||||||||||||||||||3|0|0|31|31
6083404|30180|Murcia|||Dúplex||92.15|120|2||0|0|0|0|89700|110000|||||||||||||||||||||||||||||||13|50|53.12|20|35
6083433|47270|Valladolid|Chalet adosado de tres dormitorios y dos baños. Se encuentra ubicado en el municipio de Cigalés, provincia deValladolid.Vivienda distribuida en dos plantas. La planta baja cuenta con un baño, un hall, salón-comedor yuna cocina. La planta alta cuenta con tres dormitorios y un baño.Chalet adosado en hilera de dos plantas sobre rasante. Su año de construcción es 2008 y se encuentra ubicado en el centro del municipio. Zona que dispone de centros de educación y ocio, comercios y actividades culturales.Cuenta con puertas interiores de madera, ventanas correderas de aluminio lacado en oscuro, pintura plástica lisa en paredes, pintura lisa en techos ysuelos de plaqueta.Zona con fácil acceso por carretera (VP3402, VA900, VA-VP4401 y VA-VP4000) y líneas de autobús (Estación de autobuses Vinos de Cigales). Cuenta con centros educativos, escuelas infantiles (Escuela Infantil Traviesos) y colegios públicos (Colegio Público Ana de Austria). Cuenta con centros sanitarios, centros de salud (Centro de salud Cigalés) y clínicas (Clínica dental Adrolid). Cuenta con zonas de ocio, centro comerciales (Supermercados Lupa y Día), hoteles Motel Emporio, Hotel ibis Valladolid, Hotel Les Cigales, Hotel ruta del Duero, La Vega Hotel y Hotel Marqués de la Ensenada) e instalaciones deportivas (Polideportivo Municipal de Cigales).|Vivienda distribuida en dos plantas. La planta baja cuenta con un baño, un hall, salón-comedor y una cocina. La planta alta cuenta con tres dormitorios y un baño.|Chalet adosado|2008||155.78|2||0|0|0|0|102000||6102.04|5053|0.83|0.1|0.1|0.03|0.08|0.24|0.45|0.01|0|0.01|0.05|0.49|0.45|0|1|0|0.11|5.5|||813.75|105930|603|49.37|4.4|460|33|51.33|37|14.71|31.18|8|43
6083568|30360|Murcia|||Piso||58.19|81.41|1||0|0|0|0|50300|58200|||||||||||||||||||||||||||||||5|25|25|28|36
6083614|30540|Murcia|Plaza de garaje en planta sótano en edificio residencial de tres alturas||Garaje||9.9|25|0||0|0|1|0|6400|8300|8752.14|6478|0.74|0.24|0.24|0.13|0.12|0.09|0.18|0.02|0.03|0|0.09|0.47|0.39|0.31|0.62|0.08|0.1|7.23|||644.7|81900.87|273|48.12|2.43|400|6|0|12|0|0|8|41
6083698|30550|Murcia|Plazas de garaje situadas en las plantas sótano primera y segunda del Edificio Tres Soles, el cual dispone deun ascensor, situado en la localidad de Abarán, provincia de Murcia.Las plazas de garaje disponen de una superficie entre los 27 m² a los 32 m² construidos. Tiene una antigüedad de unos 26 años aproximadamente.||Garaje|2012||28.29|0||0|1|0|0|6400|7000|11448.19|13060|1.14|0.25|0.25|0.12|0.14|0.08|0.16|0.01|0.01|0|0.07|0.48|0.42|0|0|0|0.09||4|0|592.52|68442.29|516|49.04||||0|3|0|0|1|42
6083699|30550|Murcia|Plazas de garaje situadas en las plantas sótano primera y segunda del Edificio Tres Soles, el cual dispone deun ascensor, situado en la localidad de Abarán, provincia de Murcia.Las plazas de garaje disponen de una superficie entre los 27 m² a los 32 m² construidos. Tiene una antigüedad de unos 26 años aproximadamente.||Garaje|1990||28.29|0||0|1|0|0|6400|7000|||||||||||||||||||||||||||||||3|0|0|42|46
6083716|30550|Murcia|Plazas de garaje situadas en las plantas sótano primera y segunda del Edificio Tres Soles, el cual dispone deun ascensor, situado en la localidad de Abarán, provincia de Murcia.Las plazas de garaje disponen de una superficie entre los 27 m² a los 32 m² construidos. Tiene una antigüedad de unos 26 años aproximadamente.||Garaje|2012||31.7|0||0|1|0|0|6900|8400|||||||||||||||||||||||||||||||1|0|0|30|30
6083859|34004|Palencia|||Piso||101.94|126.52|2||0|0|0|0|209000|233900|996.55|6532|6.55|0.06|0.06|0.02|0.02|0.1|0.75|0.01|0.03|0.07|0.05|0.3|0.55|0.83|0|0.17|0.23|3.62|||1620.62|169983.33|264|48.69|6.64|467.5|15|52.41|59|64.77|73.87|1|47
6084138|30006|Murcia|||Piso||71.11|97.29|1||0|0|0|0|93700||||||||||||||||||||||||||||||||3|33.33|33.33|30|47
6084171|30590|Murcia|||Piso|||64.29|1||0|0|0|0|80700||||||||||||||||||||||||||||||||1|0|0|20|20
6084172|30590|Murcia|||Piso|||64.29|1||0|0|0|0|82000||||||||||||||||||||||||||||||||3|33.33|33.33|22|36
6084178|30600|Murcia|||Casa de pueblo|1969|146.47|167.08|0||0|0|0|0|74500|82800|1650.59|16357|9.91|0.09|0.09|0.17|0.22|0.12|0.3|0.02|0|0.01|0.06|0.44|0.47|0.18|0.58|0.24|0.1|5.37|2.5|0|684.63|99660.82|1731|49.03|4.1|368.3|42|51.32|409|18.97|12.22|6|47
6084357|30383|Murcia|||Casa de pueblo||69|78.9|0||0|0|0|0|80200|85600|556.31|1078|1.94|0.16|0.16|0.15|0.16|0.14|0.23|0.01|0|0|0.02|0.61|0.36|0|1|0|0.12|5.57|||885.59|96843.07|441|50.1|5.04|334|24|51|377|7.02|9.51|1|45
6084383|18230|Granada|||Piso||68.4|88.84|1||0|0|0|0|129000||||||||||||||||||||||||||||||||1|0|0|30|30
6084405|18170|Granada|||Garaje|||42.82|0||0|0|0|0|6600|7400|2851.64|387|0.14|0.22|0.22|0.09|0.15|0.12|0.21|0|0.06|0|0.02|0.63|0.29|0|0|1|0.11|4.49|||1004.26|106687.5|69|50.27|4.62|370|3|51.1|9|12.5|12.5|13|42
6084406|18170|Granada|||Garaje|||38.91|0||0|0|0|0|6000|6700|||||||||||||||||||||||||||||||6|0|8.33|36|41
6084451|30629|Murcia|encuentra situado en el municipio de Fortuna, provincia de Murcia. La vivienda está compuesta por dos plantas. La planta baja está compuesta por dos dormitorios, baño, salón-comedor, cocina, hall-distribuidor y trastero. La planta alta comprende una terraza.El inmueble se encuentra en estado de reforma integral.Casa unifamiliar antigua construida en 1930.Se encuentra en una zona muy tranquila. La carretera de acceso es la MU-17-A.|La vivienda está compuesta por dos plantas. La planta baja está compuesta por dos dormitorios, baño, salón-comedor, cocina, hall-distribuidor y trastero. La planta alta comprende una terraza.|Casa de pueblo|1930|110.21|132.25|1||0|0|0|0|22700|22900|14852.38|10035|0.68|0.16|0.16|0.09|0.12|0.1|0.35|0.02|0|0|0.08|0.52|0.38|0.22|0.22|0.56|0.15|5.88|||819|99384.71|723|48.9|4.99|606.5|39|51.06|38|22.81|34.21|1|46
6084566|18230|Granada|||Piso||68.73|89.27|1||0|0|0|0|169000||||||||||||||||||||||||||||||||1|0|100|31|31
6084567|18230|Granada|||Piso||80.91|105.09|2||0|0|0|0|164000||||||||||||||||||||||||||||||||2|0|50|31|46
6084684|18230|Granada|Plaza de garaje situada en la planta sótano de un edificio de cuatro plantas sobre rasante y dos plantas bajorasante, situada en Calle Medina Elvira, en el municipio de Atarfe, provincia de Granada. Cuenta con fácil acceso por carreteras, zona tranquila con un buen nivel de servicios como autobuses, trenes, supermercados, restauración, farmacias, centros educativos de enseñanza primaria y secundaria y centro de salud.||Garaje|2008||32.93|0||0|1|0|0|8900|9200|4725.93|16936|3.58|0.09|0.09|0.12|0.08|0.13|0.49|0.02|0.01|0.01|0.04|0.55|0.37|0.4|0.2|0.4|0.13|6.6|2.2|1|828.54|99962.69|4275|48.29|4.35|564.65|126|50.69|1|0|0|2|2
6084756|18339|Granada|||Piso||48.04|66.86|1||0|0|0|0|50200|53500|||||||||||||||||||||||||||||||1|0|0|45|45
6136759|46160|Valencia|||Casa de pueblo|||115|2||0|0|0|0|29300|34000|417.83|5619|13.45|0.2|0.2|0.19|0.15|0.14|0.12|0.03|0|0.01|0.02|0.49|0.45|0|0.86|0.14|0.12|4.43|3.5|0|857.1|90983.29|750|48.93|3.61|420.69|21|52.42|964|46.87|19.82|8|47
6136723|12530|Castellón|Nave industrial adosada de una altura sobre rasante. Se encuentra en la localidad de Burriana, provincia de Castellón.Cuenta con un total de 425 m² de superficie construida y 416 m² útiles distribuidos en una planta totalmente diáfana y un patio exterior en la entrada con una superficie de 98 m². Se encuentra sobre un terrerocon superficie de 522 m². Dispone de cimentación tradicional, estructura metálica con una cubierta inclinada. Los acabados de las fachadas con prefabricados con bloques de hormigón y la carpintería exterior es de aluminio con acristalamientos simples. Edificio industrial adosado en esquina de una altura sobre rasante del año 2007 que se encuentra ubicado en el Polígono Industrial de Burriana y a escasos 16 km de la provincia de Castellón.Situado en el sureste de la provincia de Castellón, en la comarca de la Plana Baja. Cuenta con 34.235habitantesSe sitúa esta localidad frente a la costa del mar Mediterráneo, en la parte más llana de la comarca de la Plana Baja y rodeadade campos de naranjos. Cuenta con fácil acceso por carretera (A-7 y N-340). Cuenta con parada de autobús urbano junto al polígono industrial. A su alrededor podemos encontrar hoteles (HotelAutogrill La Plana), centros educativos (Colegio Público Francesc Roca I Alcaide), centros de salud (Centro de Salud de Burriana), centros comerciales, y una gran variedad de comercios y restauración.||Nave adosada||416.51|425|0||0|0|0|0|139000|153000|282.02|4395|15.58|0.18|0.18|0.25|0.13|0.12|0.13|0.02|0.01|0.01|0.01|0.5|0.45|0|1|0|0.15|8.27|1|0|610.61|78230.32|459|49.19|5.8|392.17|12|51.61|180|14.44|17.42|1|47
6134323|35320|Las Palmas|Casa unifamiliar en construcción|VIVIENDA-CASA UNIFAMILIAR en construccion|Casa de pueblo||69.5|72.1|3||0|0|0|0|80200|88300|3932.47|7509|1.91|0.13|0.13|0.15|0.29|0.15|0.16|0.02|0.01|0|0.1|0.61|0.26|0.23|0.31|0.46|0.18|5.3|||1030.58|135085.77|351|50.39|5.84|687.14|81|51.42|1286|24.19|9.04|1|47
6134625|30010|Murcia|Piso ubicado en segunda planta de edificio residencial de ocho alturas. Distribuido en cuatro dormitorios, dos baños, salón y cocina|Piso ubicado en segunda planta de edificio residencial de ocho alturas. Distribuido en cuatro dormitorios, dos baños, salón y cocina|Piso||0|103|2||0|1|0|0|78300|87000|||||||||||||||||||||||||||||||293|40.67|22.73|29|47
6134958|35500|Las Palmas|Local comercial, ubicado en un edificio plurifamiliar de cuatro alturas, situado en el municipio de Arrecife,provincia de Las Palmas de Gran Canaria. El inmueble se compone de dos plantas diáfanas con una distribución de tres estancias y aseo. Consta de una superficie construida de 185,89 m² y una superficie útil de 175,61 m². Su principal uso es comercial, residencial y pequeña industria, con carácter polivalente, fácilmente aprovechable. Tiene una longitud de fachada en relación con la calle principal de 4 m. Fondo de local de 20 m. Altura libre de 2,5 m y una relación de fachada fondo de 0,20 m. Usos Permitidos: residencia, comercial y compatibles. Se encuentra en buen estado de conservación. Cuenta con puerta de entrada normal en aluminio y acristalada. Suelos de gres. Paredes de escayola. Carpintería interior a reformar. Ventanales de aluminio y vidrio simple. Dispone de escalera interior de acceso a la planta alta. El edificio se encuentra en muy buen estado de conservación, rodeado de edificios con las mismas características, situado en el centro histórico del municipio, en una calle muy transitada y con buen nivel de servicios y comunicaciones.Cuenta con buenos accesos por carretera, bien comunicado, a 15 minutos de la playa y del ayuntamiento.||Local|2001|175.61|185.89|0||0|0|0|0|196000|215000|120.95|13458|111.27|0.04|0.04|0.21|0.18|0.16|0.36|0.07|0|0.02|0.02|0.52|0.37|0.8|0.2|0|0.16|6.4|||1255.37|137458.33|483|50.33|9.03|800|36|53.41|258|13.83|13.08|1|47
6136829|12499|Castellón|||Piso|||65.11|1||0|0|0|0|59400||||||||||||||||||||||||||||||||2|0|50|20|30
6134648|12550|Castellón|Plaza de garaje situada en la planta sótano de un edificio residencial de seis alturas sobre rasante y un sótano, ubicado en la localidad de Almanzora, provincia de Castellón.La plaza de garaje es el número 31 y mide aproximadamente 23 m² construidos.||Garaje|2006||23|0||0|0|0|0|6700|7400|150.59|14065|93.4|0.19|0.19|0.11|0.07|0.1|0.34|0.01|0|0|0.01|0.49|0.48|0.68|0.02|0.3|0.11|6.18|4|0|833.44|120627.22|2289|48.46|5.2|445.71|99|51.74|61|10.23|18.55|2|47
6136797|43151|Tarragona|Local situado en la localidad de los Pallaresos a unos 10km de Tarragona. Nave diáfana, bien situada y a pocos km de la autopista Ap7.||Nave adosada|||793|0||0|0|0|0|112000|123000|191.32|6419|33.55|0|0|0.23|0.05|0.09|0.62|0.02|0|0|0.05|0.62|0.31|0|0|0|0.11|10.6|5|-1|1055.73|185895.6|819|49.6|5.25|478|15|52.56|102|2.94|15.42|4|47
6134621|46410|Valencia|Plaza de garaje situada en la planta sótano de un edificio residencial de tres alturas sobre rasante y un sótano, ubicado en la localidad de Sueca, provincia de Valencia.La plaza de garaje tiene una superficie aproximada de entre 23 m² y 25 m² construidos y se accede mediante una plataforma elevadora.||Garaje|2008||25.92|0||0|1|0|0|11900||8979.55|27118|3.02|0.16|0.16|0.23|0.17|0.11|0.18|0.02|0.01|0.01|0.02|0.52|0.42|0.56|0.19|0.25|0.14|8.08|4|0|903.19|125802.89|2625|49.26|4.76|922.5|144|51.21|36|19.05|24.76|2|45
6134733|46410|Valencia|Plaza de garaje situada en la planta sótano de un edificio residencial de tres alturas sobre rasante y un sótano, ubicado en la localidad de Sueca, provincia de Valencia.La plaza de garaje tiene una superficie aproximada de entre 23 m² y 25 m² construidos y se accede mediante una plataforma elevadora.||Garaje|2008||23.76|0||0|1|0|0|10900||8979.55|27118|3.02|0.16|0.16|0.23|0.17|0.11|0.18|0.02|0.01|0.01|0.02|0.52|0.42|0.56|0.19|0.25|0.14|8.08|4|0|903.19|125802.89|2625|49.26|4.76|922.5|144|51.21|14|0|3.33|3|42
6133634|30180|Murcia|Chalet adosado de tres dormitorios y tres baños. Se encuentra ubicado en un edificio de tres alturas, situadoen el municipio de Bullas, provincia de Murcia. El inmueble consta de tres plantas que se comunican entre sí mediante escalera interior. La planta baja se distribuye en porche de entrada destinada a aparcamiento, patio delantero, cocina, salón-comedor, un cuarto de baño y patio trasero. La primera planta consta de tres habitaciones y dos cuartos de baño, uno de ellos en dormitorio principal. Y la segunda planta se compone de lavaderoy distribuidor desde el que se accede a una terraza descubierta de 17 m². Cuenta puerta de entrada normal. Ventanas correderas y abatibles de aluminio lacado blanco, acristalamiento en climalit y persianas en pvc. Carpintería interior en madera barnizada. Suelos de gres y terrazo. Paredes alicatadas en cocina y baños. Cocina independiente sin amueblar ni equipar. Habitaciones exteriores. Dispone de carpintería exterior de seguridad rejas en planta baja, calefacción central por toda la vivienda con radiadores e instalación de gas natural.Eledificio adosado a viviendas de las mismas características. Se encuentra en muy buen estado de conservación. Dispone de piscina comunitaria. Situado en la zona de La Rafa, a 6 minutos en coche del centro histórico del municipio.  Cuenta con fácil acceso por carretera, con un buen nivel de servicios y comunicaciones tales comocolegios, instituto, centro de salud, instalaciones deportivas municipales, líneas regulares de autobuses interurbanos, supermercados y pequeños comercios.|La vivienda consta de tres plantas y se distribuye en cocina, salón-comedor, tres dormitorios y tres baños. Dispone de porche, patio delantero y trasero y terraza descubierta.|Chalet adosado|2007||132.79|3|E|0|0|0|0|70900|78700|8178.94|11540|1.41|0.24|0.24|0.11|0.1|0.09|0.21|0.01|0|0|0.02|0.55|0.41|0.5|0.25|0.25|0.16|4.89|1|0|522.47|71767.93|906|47.98|3.06|350|9|51.84|291|20.14|12.19|1|47
6135376|12150|Castellón|Plaza de garaje situada en la planta sótano de un edificio residencial de tres alturas, ubicado en la localidad de Villafranca del Cid, provincia de Castellón.La plaza de garaje mide aproximadamente 9,90 m² útiles y 25 m² construidos.||Garaje|2007|9.9|23.76|0||0|0|0|0|4200|4800|9381.86|2264|0.24|0.35|0.35|0.05|0.05|0.09|0.1|0.01|0|0|0.02|0.48|0.49|0|1|0|0.12|5.92|||542.2|54156.15|168|47.15|3.85|300|3|50|7|0|16.67|6|42
6134997|46780|Valencia|Vivienda unifamiliar que consta de dos plantas, compuesta por dos dormitorios y un baño. Se encuentra situadoen la localidad de Oliva, provincia de Valencia. La vivienda está compuesta de dos plantas comunicadas entre sí mediante una escalera. La planta baja se distribuye en hall, salón-comedor y cocina con galería. La planta alta cuenta con dos habitaciones y un cuarto de baño. Cuenta con puerta de entrada normal, ventanas abatibles de aluminio lacado en blanco con Climalit con persianas de plástico, carpintería interior de madera, armarios empotrados, pintura plástica lisa en paredes y techos, molduras de escayola, y solados de terrazo, todo ello en buen estado de conservación. Cocina amueblada con encimera de granito y baños alicatados con sanitarios.Dispone de instalación eléctrica y agua caliente.El inmueble se encuentra en una zona tranquila, rodeado por viviendas residenciales de similares características. Se encuentra en segunda línea de playa donde se puede disfrutar de sus maravillosas vistas y de su Paseo Marítimo.Oliva es un municipio de la Comunidad Valenciana, España. Está situado en el sureste de la provincia de Valencia, en la comarca de la Safor, limitando con la provincia de Alicante.  Carece de grandes corrientes de agua: el río Gallinera se pierde antes de llegar al mar  el río Bullent, conocido también como riu de la Revolta, sirve de límite natural con el término de Pego, y,tras recibir las aguas del Racons, se convierte en el río Molinell, que divide los términos de Oliva y Denia antes de desembocar en el Mediterráneo. Zona con buenas comunicaciones por carretera (AP-7 y N-332), y líneas de autobús.  A su alrededor podemos encontrar hoteles (Hotel Azahar, Hotelito Oliva, Hotel Playa Oliva), instalaciones deportivas (Pablleón Deportivo Municipal, Polideportivo Municipal de Piles), centros comerciales (Mercadona, Consum, Charter), teatros (Teatro Olimpia), centros educativos (Colegio Público Lluis Vives, IES Gregori Maians, Colegio Público Hort de Palau), centros sanitarios (Centro de Salud de Oliva), y una gran variedad en comercios y restauración.|La vivienda está compuesta de dos plantas comunicadas entre sí mediante una escalera. La planta baja se distribuye en hall, salón-comedor y cocina con galería. La planta alta cuenta con dos habitaciones y un cuarto de baño.|Casa de pueblo|1978||50.64|1||0|0|0|0|63000|69300|496.97|2581|5.19|0.03|0.03|0.29|0.12|0.22|0.31|0|0|0|0.08|0.53|0.39|0.09|0|0.91|0.21|4.6|||1478.48|172833.33|912|49.88|5.37|656.25|93|51.77|1875|38.57|21.24|3|47
